,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,Age,Annee_travail,Percent_credit_revenu,Percent_loyer_revenu,Duree
99,100118,0,Cash loans,F,N,Y,90000.0,675000.0,26541.0,675000.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,0,0,1.0,,0.6263029188866104,,0.0,0,61.56438356164385,,7.5,0.2949,0.03932
100,100119,0,Revolving loans,F,N,Y,54000.0,180000.0,9000.0,180000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.5002642944981995,0.07749854649006513,-149.0,0,30.526027397260275,6.0,3.333333333333333,0.16666666666666666,0.05
101,100120,0,Cash loans,F,N,N,135000.0,781920.0,28215.0,675000.0,Working,Higher education,Married,1,1,1,1,0,0,2.0,0.2543516601822173,0.16995295093717294,0.12140828616312165,-17.0,1,26.43835616438357,8.0,5.792000000000001,0.209,0.03608425414364641
102,100121,0,Cash loans,M,N,Y,126000.0,787131.0,26145.0,679500.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,2.0,,0.5861504130199274,0.5814837058057234,-319.0,1,46.02191780821918,1.0,6.247071428571428,0.2075,0.033215563864210665
103,100122,0,Cash loans,F,N,N,76500.0,808650.0,26217.0,675000.0,Commercial associate,Higher education,Married,1,1,0,1,1,0,3.0,0.4055643396822132,0.04729142440452983,0.4066174366275036,-663.0,1,30.01095890410959,6.0,10.570588235294117,0.3427058823529412,0.032420701168614355
104,100123,0,Cash loans,F,N,N,103500.0,675000.0,19737.0,675000.0,Working,Secondary / secondary special,Widow,1,1,1,1,0,0,1.0,,0.3993660764222056,0.6738300778602003,-1689.0,1,64.98356164383561,23.0,6.521739130434782,0.19069565217391304,0.02924
105,100124,0,Cash loans,M,N,Y,225000.0,448272.0,28647.0,396000.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,1,1,1.0,,0.7103178570703124,0.5549467685334323,-1080.0,0,65.89315068493151,,1.99232,0.12732000000000002,0.06390539672341793
106,100125,0,Cash loans,F,N,N,126000.0,263686.5,26208.0,238500.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,1,0,2.0,,0.5713305828391398,0.5549467685334323,-1165.0,0,59.213698630136996,,2.09275,0.20800000000000002,0.09939075379285628
107,100126,0,Revolving loans,M,N,Y,135000.0,180000.0,9000.0,180000.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,4.0,,0.7050933282515942,0.5744466170995097,-1091.0,0,35.34246575342465,2.0,1.3333333333333333,0.06666666666666668,0.05
108,100127,0,Cash loans,M,N,Y,112500.0,52128.0,5341.5,45000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,1,0,2.0,,0.6870034445422084,,-2279.0,0,58.46849315068493,,0.46336000000000005,0.04748,0.1024689226519337
109,100129,0,Revolving loans,F,Y,Y,85500.0,135000.0,6750.0,135000.0,Working,Higher education,Married,1,1,0,0,0,0,3.0,0.4795441447548665,0.6102072901939566,,0.0,1,25.794520547945204,0.0,1.5789473684210529,0.07894736842105263,0.05
110,100130,1,Cash loans,F,N,Y,157500.0,723996.0,30802.5,585000.0,Commercial associate,Incomplete higher,Separated,1,1,0,1,1,0,2.0,,0.2820694905045227,0.1206410299309233,-56.0,1,28.83835616438356,0.0,4.5968,0.19557142857142856,0.042545124558699216
111,100131,0,Cash loans,F,N,Y,270000.0,891072.0,45625.5,720000.0,Commercial associate,Secondary / secondary special,Single / not married,1,1,0,1,0,0,1.0,0.3394026084270504,0.7079724741176917,0.4525335592581747,-734.0,1,37.890410958904106,3.0,3.3002666666666665,0.16898333333333335,0.05120293309631545
112,100132,0,Cash loans,F,N,Y,202500.0,1136439.0,73611.0,1089000.0,Commercial associate,Secondary / secondary special,Widow,1,1,0,1,1,0,1.0,0.7748801671358985,0.7112888072636568,0.5971924268337128,-905.0,1,64.81095890410957,2.0,5.612044444444446,0.3635111111111111,0.06477338422915792
113,100133,0,Cash loans,F,N,N,67500.0,384048.0,18810.0,270000.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,0.5486469663609839,0.3167548800416005,,-591.0,1,25.224657534246568,2.0,5.6896,0.2786666666666667,0.0489782527184102
114,100134,0,Revolving loans,F,N,N,202500.0,180000.0,9000.0,180000.0,Commercial associate,Secondary / secondary special,Married,1,1,0,0,0,0,2.0,0.3291857814541987,0.7492408359410063,0.6940926425266661,0.0,1,27.63013698630137,1.0,0.8888888888888888,0.04444444444444445,0.05
115,100135,0,Cash loans,M,N,Y,135000.0,391194.0,26271.0,319500.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.7206401576263843,0.3201633668633456,-1209.0,1,54.32602739726028,0.0,2.897733333333333,0.1946,0.0671559379745088
116,100136,0,Cash loans,M,Y,N,157500.0,1571931.0,49356.0,1435500.0,State servant,Secondary / secondary special,Married,1,1,0,1,1,1,3.0,,0.6820166294931829,,-2397.0,1,43.6958904109589,0.0,9.980514285714284,0.3133714285714286,0.03139832473562771
117,100137,0,Cash loans,F,Y,Y,225000.0,891072.0,45625.5,720000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,0.8864868897220826,0.08671938658524453,,0.0,0,55.57260273972603,,3.96032,0.20278,0.05120293309631545
118,100138,0,Cash loans,M,Y,N,135000.0,824823.0,29223.0,688500.0,Pensioner,Higher education,Married,1,0,0,1,0,0,2.0,0.6674963344753486,0.6075618184170141,0.5726825047161584,-242.0,1,39.284931506849325,,6.1098,0.21646666666666667,0.03542941940270822
119,100139,0,Cash loans,F,N,N,157500.0,302341.5,24016.5,261000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,1,3.0,0.5677754906901958,0.6014083651352106,0.0963186927645401,-1868.0,1,36.4,6.0,1.9196285714285717,0.15248571428571428,0.07943500974890975
120,100140,0,Revolving loans,F,N,N,157500.0,675000.0,33750.0,675000.0,Commercial associate,Higher education,Married,1,1,0,1,0,0,2.0,0.3703423626276125,0.7158609528990171,,-120.0,0,25.26849315068493,2.0,4.285714285714286,0.21428571428571427,0.05
121,100142,0,Cash loans,M,Y,Y,360000.0,579195.0,27994.5,468000.0,State servant,Higher education,Civil marriage,1,1,0,1,0,0,3.0,,0.0648582778736916,0.3092753558842053,-1759.0,1,36.654794520547945,14.0,1.608875,0.0777625,0.04833346282340145
122,100143,0,Revolving loans,M,N,Y,162000.0,270000.0,13500.0,270000.0,State servant,Higher education,Married,1,1,0,1,0,0,2.0,0.6594043693464781,0.6781247611812603,0.6832688314232291,-1499.0,0,62.68767123287671,9.0,1.6666666666666667,0.08333333333333333,0.05
123,100144,0,Cash loans,F,N,N,112500.0,535500.0,30028.5,535500.0,Working,Secondary / secondary special,Separated,1,1,0,1,0,0,1.0,,0.6116366959675879,,-1282.0,1,45.91506849315069,12.0,4.76,0.26692,0.056075630252100835
124,100145,0,Cash loans,F,Y,Y,202500.0,260725.5,16789.5,198000.0,Working,Secondary / secondary special,Separated,1,1,0,1,0,0,2.0,0.6470448716896019,0.7464864055627681,0.7394117535524816,-1782.0,1,44.60821917808219,11.0,1.2875333333333334,0.08291111111111113,0.06439531231122388
125,100146,0,Cash loans,M,Y,Y,117000.0,327024.0,12456.0,270000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.28232640421904515,0.7557400501752248,-909.0,1,62.901369863013706,,2.7950769230769232,0.10646153846153844,0.038088947600176136
126,100147,0,Cash loans,F,N,Y,135000.0,518562.0,22099.5,463500.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,0.6846964453639659,0.4109070009841619,0.7380196196295241,-1198.0,1,44.22465753424658,7.0,3.8412,0.1637,0.042616890555034884
127,100148,0,Cash loans,F,N,Y,247500.0,755190.0,36459.0,675000.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.6177157988717764,0.6605593694772599,0.21155076420525776,-2415.0,1,44.767123287671225,23.0,3.051272727272728,0.14730909090909092,0.0482779168156358
128,100149,0,Cash loans,M,Y,N,171000.0,539590.5,26374.5,445500.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.0531827887508412,0.16446313944142296,0.0920128093981064,-395.0,1,25.213698630136985,1.0,3.1555,0.15423684210526314,0.04887873303922141
129,100151,0,Cash loans,M,N,N,135000.0,182016.0,11772.0,144000.0,Commercial associate,Higher education,Single / not married,1,1,0,1,0,0,1.0,,0.6952191372191353,0.7295666907060153,-398.0,1,45.26575342465753,3.0,1.3482666666666667,0.0872,0.0646756329113924
130,100152,0,Cash loans,F,N,Y,157500.0,254412.0,9720.0,166500.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.1654420733377721,0.7490217048463391,-1761.0,1,44.063013698630144,7.0,1.6153142857142857,0.06171428571428573,0.03820574501202773
131,100153,0,Cash loans,M,Y,Y,202500.0,1107981.0,32526.0,967500.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.6680204349150283,0.3539876078507373,-1192.0,1,50.446575342465756,5.0,5.471511111111112,0.16062222222222222,0.02935609906668075
132,100154,0,Revolving loans,M,N,N,144000.0,180000.0,9000.0,180000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.12739294667525167,0.4949615763457107,0.7380196196295241,-329.0,0,33.30684931506849,8.0,1.25,0.0625,0.05
133,100155,0,Cash loans,M,N,N,157500.0,675000.0,21906.0,675000.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,2.0,,0.2820783472350259,0.5656079814115492,-524.0,1,32.723287671232875,7.0,4.285714285714286,0.13908571428571428,0.032453333333333334
134,100156,0,Cash loans,F,Y,N,157500.0,945000.0,39127.5,945000.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,4.0,,0.5978227034457954,0.746300213050371,-2703.0,1,39.0,14.0,6.0,0.24842857142857144,0.0414047619047619
135,100157,0,Cash loans,M,N,Y,180000.0,1755000.0,61132.5,1755000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.8678716871178579,0.14768481724551802,0.6690566947824041,0.0,0,44.07123287671233,4.0,9.75,0.339625,0.034833333333333334
136,100158,0,Cash loans,M,N,N,180000.0,590337.0,27486.0,477000.0,Commercial associate,Incomplete higher,Married,1,1,0,1,1,0,2.0,,0.6837025341222017,,-2041.0,1,33.83013698630137,4.0,3.27965,0.1527,0.04655984632506517
137,100159,0,Cash loans,F,N,Y,225000.0,1515415.5,41800.5,1354500.0,Commercial associate,Secondary / secondary special,Married,1,1,1,1,1,0,2.0,0.5458589248298449,0.5712502464772474,0.7898803468924867,-700.0,1,40.123287671232866,11.0,6.735180000000001,0.18578,0.02758352412259212
138,100160,1,Cash loans,M,N,Y,292500.0,675000.0,36747.0,675000.0,Working,Higher education,Married,1,1,1,1,1,0,2.0,0.3203218651732389,0.6319612327366237,0.28961123838200553,-106.0,0,45.663013698630145,0.0,2.3076923076923075,0.12563076923076924,0.054439999999999995
139,100161,0,Cash loans,F,N,Y,90000.0,370629.0,13972.5,306000.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.2653117484731741,0.31703177858344445,-306.0,1,44.43561643835615,7.0,4.1181,0.15525,0.03769942449187732
140,100162,0,Cash loans,F,N,Y,112500.0,547344.0,18216.0,472500.0,Pensioner,Secondary / secondary special,Single / not married,1,0,0,1,0,0,1.0,0.5935670746654023,0.5982432424547262,0.23272477626794336,-1594.0,1,57.7013698630137,,4.86528,0.16192,0.033280715601157584
141,100163,0,Cash loans,F,N,Y,130500.0,550489.5,19773.0,454500.0,Working,Higher education,Separated,1,1,1,1,1,0,1.0,0.6569383528999653,0.3909932576851988,0.09507039584133267,-1691.0,1,54.02191780821918,15.0,4.218310344827587,0.15151724137931036,0.03591894123321153
142,100164,0,Cash loans,F,Y,N,450000.0,407434.5,43362.0,387000.0,Commercial associate,Higher education,Civil marriage,1,1,0,1,0,0,3.0,,0.6220298665860468,0.3280631605201915,-845.0,0,44.10136986301371,7.0,0.90541,0.09636,0.10642692260964648
143,100165,0,Cash loans,F,Y,Y,175500.0,1293502.5,35568.0,1129500.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,1,0,2.0,0.5311064035337159,0.6466885821859959,0.8128226070575616,-396.0,1,60.167123287671224,,7.370384615384616,0.20266666666666666,0.027497434291777558
144,100166,0,Cash loans,F,N,Y,58500.0,152820.0,15241.5,135000.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,5.0,,0.5248175794365513,0.15663982703141147,-160.0,1,39.339726027397255,5.0,2.6123076923076924,0.26053846153846155,0.09973498233215547
145,100167,0,Cash loans,F,N,Y,180000.0,427500.0,46170.0,427500.0,Commercial associate,Secondary / secondary special,Civil marriage,1,1,0,1,1,0,2.0,,0.5513078693516321,0.16146308000577247,-1914.0,1,41.44383561643836,2.0,2.375,0.2565,0.10800000000000001
146,100173,0,Cash loans,F,N,N,117000.0,781920.0,26725.5,675000.0,Working,Higher education,Single / not married,1,1,0,1,1,0,1.0,0.7239404653083322,0.6363951652298555,0.4525335592581747,-1166.0,1,31.871232876712327,7.0,6.683076923076923,0.2284230769230769,0.03417932780847145
147,100174,0,Revolving loans,F,N,Y,180000.0,225000.0,11250.0,225000.0,Working,Incomplete higher,Married,1,1,1,1,1,0,4.0,,0.7047931325938472,0.5656079814115492,-307.0,0,39.99178082191781,5.0,1.25,0.0625,0.05
148,100175,0,Cash loans,F,N,Y,202500.0,1251072.0,45067.5,1080000.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,3.0,0.5803669462489124,0.7636485619996934,0.3296550543128238,-1683.0,1,44.64657534246575,0.0,6.178133333333332,0.2225555555555556,0.036023106583793735
149,100176,0,Cash loans,F,N,Y,135000.0,1078200.0,31653.0,900000.0,Working,Secondary / secondary special,Married,1,1,0,1,1,0,2.0,,0.5852908069048889,0.816092360478441,-131.0,1,48.44383561643836,11.0,7.986666666666666,0.23446666666666666,0.029357262103505838
150,100177,0,Cash loans,M,N,N,112500.0,312682.5,33309.0,297000.0,Working,Secondary / secondary special,Civil marriage,1,1,1,1,0,0,3.0,0.31935653689296545,0.6036550365741279,0.5954562029091491,-328.0,1,39.20821917808219,0.0,2.7794,0.29608,0.10652658847233216
151,100178,0,Cash loans,F,N,Y,119250.0,679500.0,28917.0,679500.0,Working,Higher education,Separated,1,1,1,1,1,0,1.0,0.7233712633792718,0.7651254360605889,0.4170996682522097,-2085.0,1,52.83835616438356,4.0,5.69811320754717,0.24249056603773586,0.042556291390728467
152,100179,0,Cash loans,F,Y,N,202500.0,675000.0,53329.5,675000.0,Commercial associate,Higher education,Married,1,1,0,1,0,0,2.0,0.6748315126672113,0.6161564242321512,0.6738300778602003,-1792.0,0,31.164383561643834,6.0,3.333333333333333,0.2633555555555556,0.07900666666666667
153,100180,0,Cash loans,F,N,Y,315000.0,1288350.0,37800.0,1125000.0,Commercial associate,Higher education,Married,1,1,0,1,0,0,3.0,0.7290899091709767,0.5098519541101603,0.6754132910917112,-1020.0,1,42.68767123287671,13.0,4.09,0.12,0.029339853300733493
154,100181,1,Cash loans,F,N,Y,157500.0,245619.0,12667.5,166500.0,Working,Secondary / secondary special,Single / not married,1,1,0,1,1,0,1.0,,0.18217137418039608,0.4436153084085652,-216.0,1,48.049315068493144,21.0,1.5594857142857144,0.08042857142857142,0.05157377890146935
155,100182,0,Revolving loans,F,N,Y,112500.0,135000.0,6750.0,135000.0,Working,Secondary / secondary special,Separated,1,1,0,1,0,0,2.0,0.4643561769338667,0.7518692268821991,0.4206109640437848,-1933.0,0,37.145205479452045,13.0,1.2,0.06,0.05
156,100183,0,Cash loans,F,N,Y,103500.0,239850.0,23494.5,225000.0,Pensioner,Secondary / secondary special,Separated,1,0,0,1,1,0,1.0,,0.60043294901342,0.7958031328748403,-1183.0,0,67.75068493150685,,2.3173913043478263,0.22699999999999998,0.09795497185741088
157,100185,0,Cash loans,M,N,Y,58500.0,187704.0,10903.5,148500.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.557347622511613,0.7713615919194317,-1792.0,1,55.38356164383562,,3.2086153846153844,0.18638461538461534,0.05808879938626775
158,100186,0,Cash loans,F,N,Y,117000.0,269550.0,13095.0,225000.0,Pensioner,Secondary / secondary special,Single / not married,1,0,0,1,1,0,1.0,,0.6413041903506802,0.5190973382084597,-2025.0,1,59.893150684931506,,2.3038461538461537,0.11192307692307693,0.048580968280467436
159,100188,0,Cash loans,F,N,N,225000.0,1325475.0,56290.5,1125000.0,Working,Higher education,Married,1,1,0,1,0,0,3.0,0.7280918134588762,0.7024628947445616,0.5460231970049609,-573.0,1,41.98082191780822,15.0,5.891,0.25018,0.04246817178747241
160,100189,0,Cash loans,F,N,Y,135000.0,263844.0,14440.5,189000.0,Working,Incomplete higher,Separated,1,1,0,1,1,0,1.0,,0.01027164882622892,,-581.0,1,46.04657534246575,2.0,1.9544,0.10696666666666667,0.05473120480283804
161,100190,0,Cash loans,M,Y,N,162000.0,263686.5,24781.5,238500.0,Commercial associate,Higher education,Married,1,1,0,1,1,0,2.0,0.5349985744410304,0.5858586300023704,0.7886807751817684,-1161.0,1,38.27945205479452,12.0,1.6276944444444446,0.15297222222222226,0.09398092052494154
162,100191,0,Cash loans,F,N,Y,112500.0,544491.0,17563.5,454500.0,Working,Higher education,Separated,1,1,0,1,0,0,1.0,,0.6887921778530354,0.5226973172821112,-2576.0,1,59.778082191780825,22.0,4.839919999999999,0.15612,0.032256731516223415
163,100192,1,Cash loans,F,N,N,111915.0,225000.0,21037.5,225000.0,Commercial associate,Secondary / secondary special,Single / not married,1,1,1,1,0,0,1.0,,0.08625291491113196,0.5136937663039473,-122.0,0,21.887671232876716,0.0,2.0104543626859672,0.18797748291113792,0.0935
164,100193,0,Cash loans,F,Y,N,225000.0,296280.0,15124.5,225000.0,Commercial associate,Secondary / secondary special,Separated,1,1,1,1,0,0,1.0,0.7311052466018223,0.7488544429116339,0.5082869913916046,-2553.0,0,48.98356164383562,2.0,1.3168,0.06722,0.05104799513973268
165,100194,0,Revolving loans,F,N,Y,157500.0,315000.0,15750.0,315000.0,Working,Higher education,Civil marriage,1,1,0,1,1,0,4.0,0.4348784763127847,0.1117667170159572,0.19294222771695085,-215.0,0,35.082191780821915,14.0,2.0,0.1,0.05
166,100195,0,Cash loans,M,Y,Y,90000.0,336150.0,9373.5,202500.0,Commercial associate,Higher education,Single / not married,1,1,0,1,0,0,1.0,0.3563551035088492,0.5477730476270279,0.7490217048463391,-114.0,0,29.827397260273965,0.0,3.735,0.10415,0.02788487282463186
167,100196,0,Cash loans,F,Y,Y,164250.0,755190.0,32125.5,675000.0,Working,Higher education,Married,1,1,0,1,0,0,2.0,0.5925473429253104,0.593340422792271,0.3031463744186309,-1606.0,1,31.693150684931503,6.0,4.5978082191780825,0.1955890410958904,0.042539625789536406
168,100197,0,Cash loans,F,N,N,157500.0,497520.0,28692.0,450000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,4.0,0.7217605119102734,0.4722858229404335,,-2575.0,1,32.92876712328767,3.0,3.1588571428571433,0.18217142857142854,0.057670043415340086
169,100198,0,Cash loans,M,Y,Y,135000.0,531000.0,32616.0,531000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,,0.7489161279000881,0.6397075677637197,0.0,1,35.934246575342456,4.0,3.933333333333333,0.2416,0.06142372881355933
170,100199,0,Cash loans,F,N,Y,112500.0,269550.0,18891.0,225000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.7044244680571375,0.2764406945454034,-738.0,1,57.145205479452045,1.0,2.396,0.16792,0.07008347245409015
171,100200,0,Cash loans,F,N,N,216000.0,450000.0,27193.5,450000.0,Working,Secondary / secondary special,Widow,1,1,1,1,1,0,1.0,,0.640040616163284,0.6940926425266661,-332.0,0,46.27671232876714,7.0,2.083333333333333,0.12589583333333335,0.06043
172,100201,0,Cash loans,F,N,Y,180000.0,675000.0,36747.0,675000.0,Commercial associate,Higher education,Single / not married,1,1,0,1,0,0,2.0,0.7649171875783758,0.6015603738443187,0.3506958432829587,-1754.0,1,33.27945205479452,5.0,3.75,0.20415,0.054439999999999995
173,100202,0,Cash loans,F,N,N,67500.0,127350.0,6597.0,112500.0,Pensioner,Secondary / secondary special,Single / not married,1,0,0,1,0,0,1.0,,0.12190594054259885,0.2692857999073816,-632.0,0,62.9972602739726,,1.8866666666666667,0.09773333333333334,0.051802120141342764
174,100203,0,Cash loans,F,N,N,54000.0,119925.0,11097.0,112500.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,0,0,1.0,,0.6405140556837132,0.5442347412142162,-2.0,0,68.77808219178083,,2.220833333333333,0.2055,0.0925328330206379
175,100204,0,Cash loans,F,N,Y,81000.0,532494.0,30699.0,454500.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,1,0,3.0,,0.1715351212035425,0.5406544504453575,-7.0,1,53.49315068493151,,6.574,0.379,0.05765135381807119
176,100205,0,Cash loans,F,N,Y,63000.0,808650.0,26217.0,675000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.046215527379862266,0.5495965024956946,-1111.0,1,50.14246575342465,3.0,12.835714285714285,0.4161428571428572,0.032420701168614355
177,100206,0,Cash loans,M,Y,N,157500.0,318528.0,25294.5,252000.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,1,1,3.0,,0.16425890585653596,,0.0,0,32.950684931506856,4.0,2.0224,0.1606,0.07941060126582279
178,100207,0,Cash loans,F,N,Y,157500.0,700830.0,22738.5,585000.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,,0.6717825437089173,0.5937175866150576,-2709.0,1,45.254794520547954,9.0,4.449714285714285,0.14437142857142854,0.032445100809040714
179,100208,0,Cash loans,M,N,N,180000.0,888840.0,29016.0,675000.0,Commercial associate,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,3.0,0.34271221048651057,0.6344549499357989,0.7062051096536562,-1127.0,1,34.652054794520545,7.0,4.938,0.1612,0.032644795463750514
